CountyName,loc_ID,year,yield,Precipitation,SolarRadiation,AverageMax,AverageMin,AvergaeTemperature,W_1_10,W_1_11,W_1_12,W_1_13,W_1_14,W_1_15,W_1_16,W_1_17,W_1_18,W_1_19,W_1_20,W_1_21,W_1_22,W_1_23,W_1_24,W_1_25,W_1_26,W_1_27,W_1_28,W_1_29,W_1_30,W_1_31,W_1_32,W_1_33,W_1_34,W_1_35,W_1_36,W_1_37,W_1_38,W_1_39,W_1_40,W_1_41,W_1_42,W_1_43,W_1_44,W_2_10,W_2_11,W_2_12,W_2_13,W_2_14,W_2_15,W_2_16,W_2_17,W_2_18,W_2_19,W_2_20,W_2_21,W_2_22,W_2_23,W_2_24,W_2_25,W_2_26,W_2_27,W_2_28,W_2_29,W_2_30,W_2_31,W_2_32,W_2_33,W_2_34,W_2_35,W_2_36,W_2_37,W_2_38,W_2_39,W_2_40,W_2_41,W_2_42,W_2_43,W_2_44,W_4_10,W_4_11,W_4_12,W_4_13,W_4_14,W_4_15,W_4_16,W_4_17,W_4_18,W_4_19,W_4_20,W_4_21,W_4_22,W_4_23,W_4_24,W_4_25,W_4_26,W_4_27,W_4_28,W_4_29,W_4_30,W_4_31,W_4_32,W_4_33,W_4_34,W_4_35,W_4_36,W_4_37,W_4_38,W_4_39,W_4_40,W_4_41,W_4_42,W_4_43,W_4_44,W_5_10,W_5_11,W_5_12,W_5_13,W_5_14,W_5_15,W_5_16,W_5_17,W_5_18,W_5_19,W_5_20,W_5_21,W_5_22,W_5_23,W_5_24,W_5_25,W_5_26,W_5_27,W_5_28,W_5_29,W_5_30,W_5_31,W_5_32,W_5_33,W_5_34,W_5_35,W_5_36,W_5_37,W_5_38,W_5_39,W_5_40,W_5_41,W_5_42,W_5_43,W_5_44,State,lat,long,DOMCountyI,PrecipitationLevels,SolarRadiationLevels,AvergaeTemperatureLevels,Yield
hancock,234,2018,176.7,3.885281385,414.0363633,9.590367965,-0.777056277,4.406655844,2.25,0.214285714,6.428571429,0.94047619,1.928571429,10.66666667,2.404761905,0,10.01190476,7.55952381,0.333333333,3.904761905,4.154761905,10.30952381,2.630952381,13.91666667,13.10714286,1.726190476,2.178571429,8.714285714,2.238095238,1.928571429,3.488095238,2.607142857,8.964285714,8.678571429,9.452380952,0,25.78571429,1.25,3.19047619,8.904761905,1.464285714,0.369047619,1.476190476,293.4857116,371.6571446,332.2666664,400.4190485,484.8380952,377.2952372,488.3428577,607.3142846,447.0095226,327.6190486,424.1523797,358.9714296,377.1809529,384.3809538,323.8095234,263.733335,324.0000018,409.1428571,383.9238094,381.4476186,427.1619059,405.638096,377.6380949,357.638096,314.4380931,301.9809519,315.8476186,392.6476179,290.2095235,304.1523806,215.6952385,216.4190479,279.0095253,281.9047628,231.5809559,0.327380952,4.05952381,4.446428571,3.69047619,0.476190476,4.892857143,4.05952381,17.36904762,22.76785714,19.27380952,24.13095238,26.91071429,31.2797619,28.7202381,27.53571429,25.57142857,27.91071429,28.18452381,30.14285714,27.10714286,25.94047619,27.13690476,27.85714286,28.46428571,24.625,25.89285714,23.75,27.83333333,24.92261905,17.23809524,14.63690476,11.72619048,12.03571429,13.82142857,11.98214286,-7.410714286,-5.083333333,-3.011904762,-5.071428571,-10.07142857,-3.214285714,-5.601190476,1.410714286,9.321428571,9.053571429,11.13095238,14.96428571,16.74404762,15.58928571,16.98809524,17.2202381,18.04761905,16.86309524,19.13095238,16.58333333,13.71428571,14.19642857,16.01785714,17.17857143,14.11309524,15.19047619,13.51190476,13.95833333,12.66071429,6.05952381,4.910714286,3.226190476,-0.869047619,-0.166666667,0.297619048,iowa,43.0847702,-93.7363674,41,P3,S3,T1,Y1
hardin,235,2018,216.6,2.678210678,408.8519483,11.41630592,0.112554112,5.764430014,1.984126984,1.825396825,5.825396825,1.412698413,0.619047619,5.380952381,2.682539683,0,6.777777778,0.746031746,2.206349206,5.126984127,2.317460317,2.492063492,5.301587302,12.73015873,8.333333333,3.619047619,2.761904762,4.380952381,0.841269841,1.253968254,12.0952381,4.238095238,9.603174603,10.93650794,12.6031746,0,11.3968254,3.253968254,10.25396825,7.222222222,1.428571429,0.285714286,3.634920635,316.6476179,382.3238104,352.7111116,397.9682557,487.9238068,414.374603,421.6888915,555.5809539,387.3523802,378.0571417,402.7428589,332.4444459,408.7873017,402.2857153,337.4730162,292.1142874,335.0857125,428.2412734,385.0666644,379.1746037,424.9396822,410.311109,366.9841255,344.1269834,317.1555558,287.5936519,269.7650802,410.1079353,312.8380933,298.5650793,197.5365057,215.466668,299.4285702,298.6158728,237.1047635,2.055555556,6.365079365,5.682539683,5.103174603,2.293650794,7.603174603,6.746031746,19.82539683,23.15079365,21.13492063,25.61904762,27.29365079,32.08730159,29.65079365,28.26190476,27.06349206,28.19047619,28.92063492,30.83333333,27.88095238,26.37301587,27.86507937,28.72222222,28.42063492,25.27777778,26.81746032,23.84126984,28.23809524,25.97619048,17.81746032,15.58730159,13.47619048,13.0952381,14.5952381,13.01587302,-6.452380952,-4.119047619,-2.904761905,-4.285714286,-9.055555556,-2.579365079,-3.158730159,2.238095238,10.17460317,9.388888889,11.99206349,15.38888889,17.31746032,15.82539683,17.07936508,17.68253968,18.27777778,16.71428571,19.36507937,17.01587302,13.96825397,14.53174603,16.42063492,17.61111111,14.51587302,16.34920635,15.31746032,13.69047619,13.52380952,6.738095238,6.246031746,5.388888889,-0.333333333,0.23015873,1.119047619,iowa,42.3840463,-93.2293918,42,P2,S3,T2,Y3
harrison,236,2018,176.1,2.586038961,391.6311689,13.35064935,1.308441558,7.329545454,2.232142857,3.571428571,4,2.571428571,0.339285714,0.964285714,0.553571429,0.267857143,7.178571429,1.25,5.517857143,2.017857143,4.267857143,2.196428571,4.75,14.01785714,12.80357143,1.642857143,1.535714286,1.089285714,1.75,0.714285714,0.517857143,3.946428571,27.55357143,3.696428571,6.857142857,0,8,4.642857143,3,6.178571429,1.071428571,0.803571429,2.232142857,320.4571432,330.1142871,306.9142865,368.171427,497.3714267,422.1714306,455.7142863,517.4857167,348.5142844,392.9142846,348.1142845,378.2285707,426.7428567,400.2857132,339.828571,285.8285708,340.9714293,419.6000007,407.485715,408.3999993,392.2857148,426.1714281,405.2000008,332.2857151,325.9428583,313.5428584,306.4571427,387.1999997,351.1428566,257.6000017,224.6285726,211.7142859,323.3142845,289.9428577,231.7142835,4.821428571,7.535714286,7.866071429,8.696428571,3.553571429,11.5625,10.01785714,20.92857143,23.84821429,23.625,24.40178571,29.17857143,31.75,30.50892857,30.51785714,26.5,29.42857143,29.79464286,31.91071429,28.65178571,26.88392857,29.04464286,30.08035714,28.39285714,25.1875,27.23214286,24.38392857,28.60714286,27.61607143,17.9375,15.79464286,11.60714286,15.26785714,16.20535714,13.52678571,-4.3125,-3.044642857,0.223214286,-1.928571429,-8.803571429,-1.3125,-1.955357143,2.25,10.75892857,9.946428571,12.57142857,16.00892857,17,16.83035714,19.38392857,17.17857143,18.96428571,17.79464286,19.96428571,17.28571429,14.69642857,15.28571429,16.99107143,17.3125,14.91964286,16.47321429,15.02678571,15.69642857,13.60714286,8.035714286,6.366071429,4.107142857,0.455357143,1.5625,1.071428571,iowa,41.6659155,-95.7976315,43,P2,S1,T3,Y1
henry,237,2018,189.7,2.367965368,386.9737374,13.9992785,1.802308802,7.90079365,3.73015873,1.063492063,3.873015873,2.619047619,0.492063492,1.603174603,0.428571429,0,3.873015873,4.476190476,3.888888889,2.571428571,0.73015873,2.19047619,2.476190476,11.33333333,2.253968254,0.158730159,2.285714286,3.015873016,0.301587302,0.19047619,1.73015873,2.063492063,5.253968254,17.93650794,8.571428571,0,6.079365079,3.19047619,6.507936508,10.36507937,1.111111111,0.174603175,3.714285714,300.6984129,357.28254,336.9650811,325.3841257,487.314287,401.4222226,403.7587314,515.3015858,398.5269834,398.5777772,331.4793648,377.2444439,413.3079364,424.3301602,338.6412688,299.9365079,367.3904768,453.3841277,409.5999993,363.6825387,413.9174606,424.3301585,397.8158715,354.6920629,324.419047,297.2952387,228.5714271,424.3301595,344.1777772,312.1777785,236.0888889,201.1936504,308.6222219,291.6063521,230.0952385,5.325396825,8.69047619,7.825396825,8.626984127,4.158730159,12.22222222,9.777777778,20.91269841,25.69047619,25.22222222,25.53968254,28.37301587,32.24603175,29.88095238,29.01587302,28.6984127,29.80952381,30.65079365,32.37301587,28.84920635,27.1031746,29.38095238,30.96825397,30.30952381,27.29365079,29.15873016,25.46825397,28.14285714,28.32539683,20.15873016,20.49206349,16.43650794,13.17460317,14.61904762,13.75396825,-3.817460317,-3.80952381,-2.896825397,-1.238095238,-7.888888889,0.706349206,-1.174603175,3.722222222,11.57936508,10.76984127,13.87301587,15.92857143,18.30952381,16.1031746,18.8015873,19.1984127,18.98412698,17.45238095,19.61904762,17.77777778,15.17460317,16.3968254,17.88095238,18.43650794,15.88095238,18.49206349,17.92063492,13.18253968,14.78571429,8.071428571,10.47619048,7.738095238,0.134920635,1.753968254,3.436507937,iowa,40.9778301,-91.5511282,44,P2,S1,T3,Y2
howard,238,2018,185.5,3.775974026,420.2632031,9.820887446,-1.66991342,4.075487013,2.261904762,0,0.94047619,1.392857143,1.654761905,8.916666667,3,0,15.77380952,6.916666667,0.678571429,2.845238095,3.30952381,15.9047619,0.488095238,10.86904762,7.154761905,2.083333333,6.416666667,2.988095238,0.297619048,2.25,4.119047619,2.488095238,2.55952381,18.28571429,14.44047619,0,14.91666667,1.464285714,5.452380952,9.797619048,2.142857143,0.654761905,3.273809524,333.0285688,398.3619036,404.7238083,404.876192,462.3619054,354.4761916,444.9142843,610.2857143,441.3333326,345.4476189,423.0857144,318.438094,388.7238101,390.8952384,337.6761903,258.8190488,363.0095246,430.628572,394.0190477,369.5619044,426.5523816,397.9809525,380.6095252,385.7904759,327.12381,291.1999991,294.7047611,400,290.7809526,311.6571414,185.2952388,226.2857132,272.0380968,258.2095242,234.933335,0.351190476,4.553571429,5.886904762,5.119047619,-0.232142857,4.744047619,4.529761905,17.71428571,22.48214286,19.02380952,23.85714286,25.29166667,30.20833333,27.04166667,26.19642857,24.74404762,28.19047619,28.10119048,29.54761905,26.21428571,25.31547619,26.375,27.71428571,28.625,24.28571429,25.52380952,22.92857143,27.20833333,23.52380952,16.6547619,14.10119048,12.46428571,11.32738095,12.22619048,11.0297619,-8.785714286,-5.898809524,-4.535714286,-5.202380952,-11.375,-4.005952381,-5.452380952,0.011904762,9.428571429,7.505952381,9.94047619,14.1547619,16.41666667,13.81547619,16.54166667,16.75595238,17.60119048,16.0297619,18.2797619,16.17261905,13.23809524,13.6547619,15.7797619,16.33333333,13.9047619,15.11309524,13.26785714,12.86309524,11.73809524,5.077380952,5.148809524,3.571428571,-1.630952381,-0.44047619,-0.464285714,iowa,43.3353641,-92.3230007,45,P3,S3,T1,Y2
humboldt,239,2018,162.2,3.35551948,404.3740249,10.48863636,-0.095779221,5.196428571,1.678571429,0.767857143,5.892857143,0.482142857,0.964285714,7.196428571,3.821428571,0,9.375,5.785714286,0.946428571,4.107142857,2.821428571,1.660714286,8.089285714,14.32142857,10.16071429,2.803571429,2.571428571,1.767857143,1.196428571,0.410714286,9.053571429,2.178571429,12.53571429,8.571428571,8.875,0,15,1.392857143,3.178571429,9.196428571,1.214285714,0.303571429,1.375,302.5142825,354.3999988,309.3142839,404.6857131,498.5142871,379.0285718,454.9714271,600.0571376,428.9142865,313.4285717,402.2857143,365.2571449,415.3142842,396.9142824,309.8857138,282.5142877,329.8285719,406.342859,395.2571417,391.9428558,430.3999999,434.6857142,379.3714324,347.6571459,336.62857,314.0000016,326.3999996,391.6000007,317.1428593,298.2857146,216.3999984,216.2285711,281.2000002,290.5714297,237.600002,1.633928571,5.142857143,5.008928571,4.669642857,1.830357143,6.232142857,4.732142857,18.39285714,23.13392857,20.13392857,24.46428571,27.36607143,32.1875,29.49107143,28.17857143,26.20535714,28.26785714,28.58928571,30.58035714,28.04464286,26.54464286,27.96428571,28.28571429,28.39285714,25.01785714,26.0625,24.1875,27.91071429,26.20535714,17.5625,15.24107143,11.85714286,12.8125,14.73214286,12.94642857,-6.178571429,-4.017857143,-1.991071429,-4.383928571,-9.330357143,-2.517857143,-5,1.982142857,9.625,9.258928571,11.5,14.96428571,17.02678571,16.27678571,17.26785714,17.50892857,18.39285714,17.15178571,19.55357143,17.02678571,13.96428571,14.17857143,16.47321429,17.36607143,14.42857143,15.65178571,13.95535714,14.30357143,13.05357143,6.696428571,5.25,3.723214286,-0.044642857,0.026785714,0.544642857,iowa,42.7756032,-94.1956133,46,P3,S2,T1,Y1
ida,240,2018,222.3,2.295454545,392.3480522,11.50892857,0.341720779,5.925324676,1.982142857,1.553571429,3.875,0.089285714,0.303571429,2.607142857,1.446428571,0.160714286,8.017857143,2.821428571,2.392857143,1.178571429,5.767857143,1.696428571,2.178571429,12.42857143,8.357142857,3.482142857,4.428571429,0.428571429,0.107142857,1.696428571,6.607142857,4.214285714,12.53571429,3.732142857,7.642857143,0,10.03571429,1.839285714,2.910714286,5.589285714,1.017857143,0.375,1.696428571,309.2000008,329.6000005,301.2000013,383.7142863,492.2857132,379.0285718,455.2571427,530.7428567,385.200001,369.2571427,380.3428568,396.9142857,391.0857146,414.457143,330.4571435,275.5428576,321.2571449,425.8285713,395.428572,420.2857143,444.2285723,421.9428572,375.7714288,352.4000026,322.8571426,299.9999986,311.0285713,382.6857131,329.485715,285.6000026,214.2285724,210.9714293,310.6857166,290.4571417,229.1428574,2.580357143,5.580357143,6.375,7.348214286,2.428571429,8.321428571,6.901785714,19.24107143,22.84821429,21.17857143,23.79464286,28.39285714,31.49107143,29.83035714,29.21428571,25.5,27.98214286,28.94642857,30.74107143,27.83035714,26.16071429,27.91071429,28.55357143,28,24.82142857,25.95535714,23.52678571,28.08035714,26.47321429,17.30357143,15.10714286,10.42857143,13.875,15.27678571,13.03571429,-5.741071429,-3.642857143,-1.151785714,-2.848214286,-9.1875,-2.133928571,-3.428571429,1.678571429,9.696428571,8.973214286,11.54464286,15.45535714,16.71428571,16.27678571,18.38392857,16.89285714,18.45535714,17.21428571,19.96428571,16.48214286,13.76785714,14.01785714,16.47321429,16.75892857,14.17857143,15.88392857,13.96428571,15.36607143,13.11607143,7.339285714,5.321428571,2.883928571,-0.339285714,0.428571429,0.294642857,iowa,42.3788371,-95.4949407,47,P1,S1,T2,Y3
iowa,241,2018,211.7,2.38961039,395.9220775,13.10308442,0.650162339,6.876623377,3.875,2.607142857,4.178571429,1.535714286,0.375,1.714285714,0.732142857,0,5.321428571,3.982142857,1.964285714,5.107142857,0.678571429,5.839285714,4.071428571,10.67857143,3.642857143,0,2.875,10.03571429,0.857142857,0.017857143,4.482142857,1.660714286,13,14.57142857,13.76785714,0,5.821428571,3.107142857,10.94642857,8.803571429,0.035714286,0.303571429,3.821428571,318.2285709,403.6571407,342.3428599,331.2571425,480.6857136,390.514286,397.2571444,527.314282,406.5714291,386.3428565,370.9714271,335.7714288,421.3714294,405.4857118,318.400001,290.9714282,352.1142878,466.7428578,410.6285733,360.1714276,407.3142842,433.3714267,374.6285714,365.8857138,316.7428581,293.4857142,239.1999999,418.7428573,327.7142849,306.4000003,211.9428594,211.6000007,321.5999974,296.0571431,233.0857156,4.035714286,8.294642857,7.276785714,6.75,3.553571429,10.21428571,8.75,20.9375,25.48214286,23.30357143,25.53571429,27.29464286,31.9375,29.85714286,28.29464286,27.66071429,29.40178571,29.89285714,31.86607143,28,26.44642857,28.64285714,30.09821429,29.58928571,26.20535714,28.03571429,24.91071429,28.15178571,26.79464286,19.20535714,18.36607143,15.74107143,12.96428571,14.875,13.67857143,-5.089285714,-4.8125,-3.508928571,-3.267857143,-8.642857143,-1.089285714,-2.214285714,2.151785714,10.91071429,9.866071429,12.84821429,15.5625,17.44642857,15.48214286,18.08035714,18.28571429,18.47321429,16.11607143,19.13392857,17.15178571,14.125,15.10714286,17,17.64285714,14.92857143,17.44642857,16.77678571,13.03571429,13.47321429,7.008928571,8.294642857,7.169642857,-0.535714286,0.651785714,2.321428571,iowa,41.683983,-92.0612268,48,P2,S2,T2,Y3
jackson,242,2018,202.3,2.396103896,395.148052,12.27489178,0.336038961,6.305465368,2.630952381,0.535714286,2.916666667,2.119047619,0.69047619,2.857142857,1.25,0,4.238095238,2.238095238,6.880952381,2.511904762,1.273809524,12.72619048,0.452380952,10.94047619,5.107142857,0.047619048,4.226190476,7.404761905,0.05952381,1.357142857,10.05952381,4.011904762,8.333333333,14.44047619,11.63095238,0,7.285714286,2.916666667,12.92857143,10.44047619,0.404761905,0.30952381,4.202380952,331.1238096,402.1714289,403.0476194,377.7904772,416.1523819,364.4190469,364.609524,525.4476195,411.5809515,366.7809523,383.5047607,343.2000009,398.1714283,405.6761905,311.8476196,286.133333,374.2095242,475.7333334,404.0761911,327.8095231,427.2761906,407.3904757,349.3333335,345.8285728,315.9619041,304.3047611,264.3809527,423.7333345,312.685716,320.8761891,180.4190469,226.5904772,308.8380948,270.8190462,203.2380949,2.410714286,7.392857143,7.5,8.113095238,2.142857143,8.333333333,7.636904762,19.60714286,24.98214286,21.58333333,25.32142857,25.9047619,30.41666667,27.54166667,26.64285714,26.03571429,29.26785714,29.51190476,30.66666667,26.58928571,26.35714286,28.03571429,28.54166667,28.94047619,25.38095238,27.46428571,25.05952381,27.45833333,25.86309524,19.25,17.75,16.38095238,12.0952381,13.11904762,11.9047619,-6.654761905,-4.482142857,-4.220238095,-2.821428571,-8.113095238,-1.583333333,-1.821428571,2.25,10.45238095,8.81547619,11.875,14.20833333,17.14285714,14.18452381,17.86904762,17.51190476,18.125,15.76190476,18.26785714,17.25,14.16666667,14.94047619,17.44642857,17.76785714,14.98809524,16.97619048,16.69642857,12.13095238,13.32142857,6.214285714,9.041666667,6.25,-0.80952381,0.821428571,2.755952381,iowa,42.1420382,-90.5480067,49,P2,S2,T2,Y3
jasper,243,2018,218.7,2.336038961,390.1610397,13.00243506,1.1875,7.094967533,2.321428571,2.696428571,3.035714286,1.553571429,0.142857143,2.982142857,0.553571429,0,5.160714286,5.803571429,1.446428571,1.875,2.303571429,4.535714286,11.03571429,4.803571429,13.53571429,0.232142857,1.803571429,2.482142857,0.732142857,0.428571429,4.410714286,1.446428571,6.392857143,19.94642857,18.83928571,0,4.5,4.267857143,7.035714286,10.48214286,0.142857143,0.017857143,4.910714286,311.0857152,341.6571437,317.0285713,355.7142852,483.4857167,397.7714293,413.6000009,523.0857179,385.8857141,376.4000007,386.0571414,367.8857155,421.2571438,399.657144,322.5142863,292.8000003,342.6285716,445.828573,410.1714314,380.2285701,412.0571431,433.1999991,389.0285704,352.6857142,325.3142861,293.7714296,228.9714293,404.6285733,325.1999964,279.5999994,205.1428566,214.1714273,329.0857146,301.5428568,224.2285721,3.892857143,7.5,6.767857143,7.410714286,3.741071429,10.42857143,9.080357143,21.01785714,24.67857143,22.73214286,25.77678571,28.1875,31.91071429,29.60714286,28.75892857,27.375,28.89285714,29.47321429,31.96428571,28.47321429,26.74107143,29.21428571,30.33928571,29.30357143,26.35714286,27.99107143,24.41964286,28.33035714,26.60714286,18.19642857,17.11607143,14.66964286,13.75,15.33035714,13.58035714,-4.776785714,-3.866071429,-2.3125,-2.964285714,-8.383928571,-1.008928571,-1.785714286,3.160714286,11.38392857,10.45535714,13.16071429,16.44642857,17.70535714,16.38392857,18.16964286,18.22321429,18.72321429,17.16071429,19.80357143,17.8125,14.86607143,15.74107143,17.46428571,18,15.5625,17.27678571,16.59821429,14.53571429,14.05357143,7.8125,7.5625,6.633928571,0.410714286,1.517857143,2.839285714,iowa,41.6791308,-93.0647786,50,P1,S1,T3,Y3
jefferson,244,2018,199,2.422077922,389.1532469,13.92451299,1.586850649,7.755681818,2.982142857,1.214285714,4.196428571,2.857142857,0.446428571,1.214285714,0.285714286,0,5.142857143,3.553571429,4.75,2.357142857,3.107142857,1.892857143,4.660714286,10.08928571,2.303571429,0,2.857142857,5.946428571,0.142857143,0.357142857,1.839285714,1.25,7.285714286,15.44642857,12.71428571,0,3.482142857,2.571428571,7.964285714,10.17857143,0.75,0.035714286,3.839285714,305.6571435,357.2000008,333.0857149,334.9142867,485.4285731,407.0285724,419.5428562,516.8571396,394.6285695,388.8000006,337.5428589,365.771428,402.6857142,413.8857152,342.0571436,299.9428553,355.2000027,463.599999,403.4285692,357.4857178,417.6571432,422.9142854,391.9428553,363.6571448,318.2285704,295.3714297,217.9428561,420.5142833,351.7142854,309.5428568,232.7428567,208.1142852,313.714286,296.8000006,230.6857147,5.169642857,8.669642857,7.642857143,8.410714286,3.946428571,12.40178571,9.75,21.02678571,25.84821429,24.79464286,25.50892857,28.27678571,32.1875,29.78571429,29.14285714,28.41964286,29.75892857,30.53571429,32.55357143,28.91071429,26.98214286,29.41071429,31.25,30.33928571,27.36607143,28.92857143,25.16964286,27.98214286,28.02678571,19.79464286,20,16.16964286,13.26785714,14.98214286,13.75892857,-3.875,-4.017857143,-2.875,-1.830357143,-8.160714286,0.571428571,-1.767857143,3.330357143,11.6875,10.67857143,13.71428571,16.15178571,17.9375,16.10714286,18.78571429,18.92857143,18.91071429,16.89285714,19.65178571,17.58035714,14.80357143,16.00892857,17.58928571,18.08928571,15.8125,18.3125,17.6875,13.24107143,14.41071429,7.732142857,9.866071429,7.526785714,-0.035714286,1.383928571,3.160714286,iowa,41.0131342,-91.9718642,51,P2,S1,T3,Y2
johnson,245,2018,212.3,2.237662338,393.6748051,13.41818182,1.134415585,7.276298702,4.3,1.328571429,4.271428571,1.9,0.414285714,1.942857143,0.757142857,0,4.9,3.557142857,1.242857143,2.4,2.014285714,8.271428571,3.8,11.37142857,2.9,0,2.428571429,5.571428571,0.657142857,0.042857143,4.614285714,5.842857143,10.42857143,14.4,12.35714286,0,6.657142857,3.4,13.05714286,9.714285714,0.128571429,0.442857143,6.271428571,317.0285718,395.6114282,348.5257113,328.4114285,470.5828578,375.90857,402.8342876,523.8400029,416.7771408,382.9028586,367.9999985,363.3371419,416.2742872,420.8000022,315.8857143,292.5714268,358.9485737,465.919999,409.8742876,350.8571426,411.2000017,432.1371403,363.2914267,339.8399992,318.6285719,290.4685706,232.64,425.6457158,333.2571437,313.6457156,207.8171423,212.8457149,319.1771445,282.1485716,214.3542856,4.314285714,8.764285714,7.578571429,7.471428571,3.878571429,10.20714286,9.621428571,20.91428571,26.00714286,23.25714286,25.58571429,27.82857143,31.74285714,29.87142857,28.31428571,27.90714286,29.7,30.13571429,32.09285714,28.02857143,26.87857143,29.05714286,30.15,29.75,26.30714286,28.17857143,25.12857143,28.25,26.80714286,19.52857143,19.11428571,16.26428571,13.09285714,14.57857143,13.57857143,-4.835714286,-4.364285714,-3.457142857,-2.371428571,-8.071428571,-0.414285714,-1.314285714,2.728571429,11.25,10.02142857,13.30714286,15.5,17.82142857,15.52142857,18.47142857,18.6,18.6,16.42142857,19.2,17.49285714,14.62142857,15.52857143,17.4,18.05714286,15.09285714,17.7,17.23571429,12.72857143,13.5,6.985714286,9.385714286,7.257142857,-0.307142857,1.135714286,2.978571429,iowa,41.825492,-91.833336,52,P1,S1,T3,Y3
jones,246,2018,208.8,2.47041847,399.5105345,12.48701299,0.321067821,6.404040404,3.761904762,0.587301587,3.365079365,1.682539683,0.571428571,2.396825397,1.111111111,0,4.73015873,2.126984127,6.841269841,3.793650794,2.73015873,6.936507937,1.031746032,10.3968254,5.761904762,0.047619048,5.857142857,6.380952381,0.349206349,1,10.88888889,2.936507937,11.55555556,12.95238095,13.66666667,0,9.349206349,3.492063492,11.77777778,9.80952381,0.349206349,0.428571429,4.206349206,326.6031752,400.6603166,395.326984,367.1873028,442.3111107,376.1269858,385.2698398,528.6095276,407.6698439,387.9111113,376.9396813,334.0698424,396.3428563,411.6317463,322.5396804,288.0507921,370.5904769,478.0698441,411.8349219,347.936507,422.0444443,408.8888889,354.285714,334.6793654,312.1269853,296.9396808,262.55238,427.2253951,316.088888,316.9523802,188.6984129,215.3650798,313.5999984,276.0126994,215.0603179,2.333333333,7.492063492,7.380952381,7.412698413,2.666666667,8.80952381,8.317460317,20.14285714,25.20634921,22.03968254,25.55555556,26.34126984,30.85714286,28.32539683,27.07936508,26.42857143,29.17460317,29.53174603,30.99206349,26.84920635,26.34126984,28.15873016,28.77777778,29.13492063,25.29365079,27.51587302,24.99206349,27.84126984,25.81746032,19.18253968,17.8968254,16.06349206,12.4047619,13.93650794,12.61111111,-6.746031746,-4.373015873,-4.19047619,-3.055555556,-8.30952381,-1.404761905,-1.912698413,1.865079365,10.34126984,8.968253968,12.34920635,14.69047619,17.21428571,14.58730159,17.74603175,17.73809524,17.87301587,15.46825397,18.37301587,17.00793651,13.91269841,14.71428571,17.12698413,17.54761905,14.72222222,16.9047619,16.47619048,11.97619048,13.11904762,6.341269841,8.69047619,6.523809524,-0.785714286,0.746031746,2.468253968,iowa,42.1081969,-91.1427196,53,P2,S2,T2,Y3
keokuk,247,2018,203.8,2.316017316,397.288312,13.55627706,1.126082251,7.341179654,3.261904762,2.142857143,4.297619048,1.833333333,0.345238095,1.238095238,0.404761905,0,4.69047619,3.678571429,3.583333333,3.011904762,1.595238095,2.773809524,8.202380952,10.30952381,3.047619048,0,2.511904762,8.095238095,0.654761905,0.583333333,2.154761905,0.571428571,11.32142857,15.23809524,13.52380952,0,4.011904762,2.488095238,12,9.119047619,0.19047619,0.05952381,4.583333333,314.9714277,387.9619043,351.2000003,350.4000006,475.7714284,402.7428569,414.2476187,522.1714292,410.0571442,384.8000011,355.8476206,348.7999991,405.371428,409.5619036,312.0761908,296.609523,349.0285719,464.0000044,406.8952386,368.3047627,405.8666662,419.7714284,389.4476189,373.9428578,318.057142,290.8571441,222.7809537,416.4571446,336.9142874,302.9714274,222.6285714,209.1428577,323.4285711,299.5809535,231.8857137,4.678571429,8.529761905,7.398809524,7.619047619,3.702380952,11.5,9.267857143,21.13690476,25.79761905,23.96428571,25.52380952,27.89880952,32.11904762,29.80952381,28.82738095,28.02380952,29.55357143,30.17857143,32.29761905,28.64880952,26.75595238,29.13690476,30.91071429,30.10714286,26.99404762,28.45833333,25.10714286,28.17261905,27.44642857,19.44642857,19.16071429,15.88690476,13.30357143,15.17261905,13.91071429,-4.416666667,-4.43452381,-3.029761905,-2.702380952,-8.446428571,-0.31547619,-2.071428571,2.702380952,11.38690476,10.49404762,13.2202381,16.125,17.6547619,15.94047619,18.55952381,18.53571429,18.72619048,16.56547619,19.51785714,17.43452381,14.54761905,15.63690476,17.27380952,17.88690476,15.53571429,17.83928571,17.21428571,13.44047619,13.99404762,7.303571429,8.761904762,7.392857143,-0.160714286,0.892857143,2.833333333,iowa,41.510019,-92.200892,54,P1,S2,T3,Y3
