OID_,FID_1,PERIMETER,DOMCountyI,FIPS,FIPS_INT,CountyName,StateAbbr,SHAPE_Leng,OBJECTID,CountyName_1,loc_ID,year,yield,Precipitation,SolarRadiation,AverageMax,AverageMin,AvergaeTemperature,W_1_10,W_1_11,W_1_12,W_1_13,W_1_14,W_1_15,W_1_16,W_1_17,W_1_18,W_1_19,W_1_20,W_1_21,W_1_22,W_1_23,W_1_24,W_1_25,W_1_26,W_1_27,W_1_28,W_1_29,W_1_30,W_1_31,W_1_32,W_1_33,W_1_34,W_1_35,W_1_36,W_1_37,W_1_38,W_1_39,W_1_40,W_1_41,W_1_42,W_1_43,W_1_44,W_2_10,W_2_11,W_2_12,W_2_13,W_2_14,W_2_15,W_2_16,W_2_17,W_2_18,W_2_19,W_2_20,W_2_21,W_2_22,W_2_23,W_2_24,W_2_25,W_2_26,W_2_27,W_2_28,W_2_29,W_2_30,W_2_31,W_2_32,W_2_33,W_2_34,W_2_35,W_2_36,W_2_37,W_2_38,W_2_39,W_2_40,W_2_41,W_2_42,W_2_43,W_2_44,W_4_10,W_4_11,W_4_12,W_4_13,W_4_14,W_4_15,W_4_16,W_4_17,W_4_18,W_4_19,W_4_20,W_4_21,W_4_22,W_4_23,W_4_24,W_4_25,W_4_26,W_4_27,W_4_28,W_4_29,W_4_30,W_4_31,W_4_32,W_4_33,W_4_34,W_4_35,W_4_36,W_4_37,W_4_38,W_4_39,W_4_40,W_4_41,W_4_42,W_4_43,W_4_44,W_5_10,W_5_11,W_5_12,W_5_13,W_5_14,W_5_15,W_5_16,W_5_17,W_5_18,W_5_19,W_5_20,W_5_21,W_5_22,W_5_23,W_5_24,W_5_25,W_5_26,W_5_27,W_5_28,W_5_29,W_5_30,W_5_31,W_5_32,W_5_33,W_5_34,W_5_35,W_5_36,W_5_37,W_5_38,W_5_39,W_5_40,W_5_41,W_5_42,W_5_43,W_5_44,State,lat,long,DOMCountyI_1,Shape_Length,Shape_Area
70,70,153027.100000000005821,15,19029,19029,Cass,IA,1.601998384478355,14,cass,208,2018,169.699999999999989,1.942640693000000,388.903896499999973,13.392316020000001,1.231601731000000,7.311958874000000,0.642857143000000,2.011904762000000,2.309523810000000,1.666666667000000,0.000000000000000,2.607142857000000,0.142857143000000,0.190476190000000,7.976190476000000,2.285714286000000,1.535714286000000,0.583333333000000,7.130952381000000,4.273809524000000,9.297619048000000,7.654761905000000,10.726190480000000,0.154761905000000,2.261904762000000,0.000000000000000,0.738095238000000,0.107142857000000,0.714285714000000,6.666666667000000,16.333333329999999,7.904761905000000,9.488095238000000,0,4.571428571000000,3.761904762000000,3.619047619000000,10.690476190000000,0.761904762000000,0.476190476000000,1.988095238000000,340.876191800000015,329.790477199999998,273.219048100000009,381.485714900000005,458.095235600000024,389.219046600000013,427.428572200000019,528.685715100000039,366.057145400000024,393.066667499999994,390.019046800000012,388.038096800000005,419.314287499999978,392.876192000000003,327.314285600000005,304.495237999999972,329.409524599999997,444.304764200000022,412.152379699999983,416.533332499999972,426.133333100000016,440.495237799999984,418.552381200000013,330.247619600000007,326.209523900000022,304.914283899999987,243.504762199999988,394.323809999999980,351.619047799999976,275.314285700000028,210.247618600000010,215.276189899999991,315.961903699999993,295.047621699999979,245.561903599999994,5.202380952000000,7.726190476000000,7.470238095000000,8.470238094999999,3.684523810000000,11.696428570000000,8.988095238000000,20.833333329999999,23.880952380000000,23.607142860000000,25.755952380000000,28.595238100000000,32.000000000000000,29.553571430000002,29.136904760000000,26.892857140000000,29.005952380000000,29.267857140000000,32.047619050000002,28.535714290000001,26.892857140000000,28.672619050000002,30.595238100000000,28.642857140000000,25.273809520000000,27.958333329999999,24.285714290000001,27.928571430000002,27.785714290000001,18.238095240000000,16.220238100000000,13.041666670000000,14.125000000000000,15.595238100000000,13.952380950000000,-4.446428571000000,-3.500000000000000,-0.089285714000000,-2.202380952000000,-8.976190475999999,-0.750000000000000,-1.976190476000000,2.434523810000000,10.773809520000000,9.636904762000000,12.642857140000000,15.797619050000000,16.702380949999998,16.238095240000000,18.803571430000002,17.398809520000000,18.404761900000000,17.005952380000000,19.922619050000002,17.250000000000000,14.113095240000000,14.994047620000000,16.494047620000000,17.029761900000000,14.773809520000000,16.690476189999998,15.720238100000000,14.916666670000000,13.732142860000000,7.815476190000000,6.732142857000000,4.892857143000000,0.392857143000000,0.750000000000000,1.315476190000000,iowa,41.312283399999998,-94.921515099999993,15,203902.111437487619696,2598077893.820967674255371
71,71,157543.399999999994179,92,19183,19183,Washington,IA,1.656561702948905,85,washington,285,2018,214.500000000000000,2.621015348000000,391.442739800000027,13.600354189999999,1.233766234000000,7.417060212000000,3.675324675000000,2.402597403000000,3.961038961000000,2.181818182000000,0.428571429000000,1.558441558000000,0.597402597000000,0.000000000000000,5.623376623000000,3.922077922000000,4.480519481000000,2.454545455000000,0.870129870000000,3.064935065000000,4.584415584000000,10.714285710000000,2.649350649000000,0.000000000000000,2.376623377000000,6.571428571000000,0.428571429000000,0.311688312000000,2.012987013000000,2.285714286000000,8.740259740000001,18.961038960000000,11.012987010000000,0,5.311688312000000,2.194805195000000,10.051948050000000,10.389610390000000,0.441558442000000,0.168831169000000,4.363636364000000,317.215582499999982,376.145454500000028,337.288311599999986,332.135065300000008,478.296104500000013,399.251949799999977,406.524679999999989,521.475327900000025,413.174026900000001,382.088311700000020,342.275323399999991,367.501298000000020,414.503894000000003,417.537661700000001,316.010388100000000,300.425972500000000,349.464934099999994,465.080522799999983,405.942857199999992,361.225973599999975,413.797404099999994,422.815586999999994,388.280519200000015,360.145454099999995,320.207792999999981,290.659741100000019,231.148052500000006,424.477924299999984,336.457144200000016,312.976623000000018,219.511688300000003,208.581819800000005,317.257142699999974,295.272727700000019,229.693505899999991,4.876623377000000,8.753246753000001,7.584415584000000,7.824675325000000,3.837662338000000,11.162337660000000,9.415584416000000,20.974025970000000,25.818181820000000,23.980519480000002,25.376623380000002,27.948051950000000,32.064935060000003,29.902597400000001,28.532467530000002,28.266233769999999,29.694805190000000,30.311688310000001,32.285714290000001,28.487012990000000,26.889610390000001,29.162337659999999,30.668831170000001,30.090909090000000,26.805194810000000,28.590909090000000,25.149350649999999,28.123376619999998,27.538961040000000,19.662337659999999,19.435064940000000,16.214285709999999,13.155844159999999,14.727272729999999,13.701298700000001,-4.383116883000000,-4.363636364000000,-3.318181818000000,-2.181818182000000,-8.214285714000001,-0.194805195000000,-1.766233766000000,2.883116883000000,11.331168829999999,10.344155840000001,13.435064940000000,15.701298700000001,17.850649350000001,15.746753249999999,18.603896100000000,18.759740260000001,18.642857140000000,16.597402599999999,19.233766230000001,17.435064940000000,14.655844159999999,15.701298700000001,17.344155839999999,18.071428569999998,15.305194810000000,17.961038960000000,17.402597400000001,12.824675320000001,13.948051950000000,7.123376623000000,9.428571429000000,7.467532468000000,-0.259740260000000,0.941558442000000,2.902597403000000,iowa,41.316008199999999,-91.734032700000000,92,209969.010899978457019,2623672106.187058925628662
72,72,153765.299999999988358,1,19001,19001,Adair,IA,1.610861046413774,1,adair,194,2018,149.400000000000006,2.356060606000000,393.191342399999996,13.152597399999999,1.277056277000000,7.214826840000000,1.130952381000000,1.976190476000000,2.452380952000000,2.035714286000000,0.107142857000000,2.892857143000000,0.273809524000000,0.119047619000000,9.047619048000000,3.321428571000000,2.559523810000000,0.273809524000000,7.059523810000000,3.392857143000000,8.750000000000000,4.416666667000000,11.988095240000000,0.380952381000000,1.464285714000000,0.000000000000000,0.511904762000000,1.142857143000000,0.988095238000000,4.202380952000000,11.928571430000000,10.619047620000000,15.880952380000000,0,4.059523810000000,3.702380952000000,4.988095238000000,9.928571429000000,0.511904762000000,0.369047619000000,2.726190476000000,353.828571099999976,348.038098699999978,287.009523600000023,385.028571699999986,467.733333800000025,383.809522899999990,432.761904599999980,523.733335200000056,368.685714200000007,382.095238100000017,392.380951999999979,397.638093900000001,416.457142400000009,398.590476299999978,332.761903299999972,298.323810600000002,328.609524099999987,440.990476000000001,412.647620800000027,416.152380800000003,429.600000299999977,428.571427799999981,416.571429500000022,341.180954199999974,327.961903899999982,290.742857099999981,239.009524800000008,392.723810500000013,348.304763999999977,278.666665000000023,225.904761799999989,219.542856999999998,320.190475999999990,299.009526900000026,238.742858299999995,4.785714286000000,7.541666667000000,6.964285714000000,8.494047619000000,3.750000000000000,11.464285710000000,8.696428571000000,20.428571430000002,23.934523810000002,22.988095240000000,25.630952380000000,28.446428569999998,31.898809520000000,29.464285709999999,28.803571430000002,26.898809520000000,28.684523810000002,29.315476189999998,32.113095240000000,28.648809520000000,27.023809520000000,28.833333329999999,30.732142860000000,28.886904760000000,25.648809520000000,27.988095240000000,24.000000000000000,27.684523810000002,27.440476189999998,17.994047620000000,16.434523810000002,13.208333330000000,14.041666670000000,15.297619050000000,13.738095240000000,-4.922619048000000,-3.529761905000000,-0.791666667000000,-2.232142857000000,-8.648809524000001,-0.392857143000000,-2.041666667000000,2.803571429000000,11.059523810000000,10.017857140000000,12.726190480000000,15.910714290000000,16.767857140000000,16.482142860000000,18.500000000000000,17.535714290000001,18.380952380000000,17.178571430000002,20.065476189999998,17.476190480000000,14.321428570000000,15.386904760000000,16.797619050000002,17.226190480000000,15.226190480000000,16.892857140000000,15.690476190000000,14.982142860000000,13.958333330000000,7.654761905000000,6.702380952000000,4.946428571000000,0.327380952000000,0.714285714000000,1.815476190000000,iowa,41.312781399999999,-94.495330300000006,1,204908.536532055557473,2621598457.293263435363770
73,73,155063.100000000005821,54,19107,19107,Keokuk,IA,1.625947631001919,52,keokuk,247,2018,203.800000000000011,2.316017316000000,397.288312000000019,13.556277059999999,1.126082251000000,7.341179654000000,3.261904762000000,2.142857143000000,4.297619048000000,1.833333333000000,0.345238095000000,1.238095238000000,0.404761905000000,0.000000000000000,4.690476190000000,3.678571429000000,3.583333333000000,3.011904762000000,1.595238095000000,2.773809524000000,8.202380952000000,10.309523810000000,3.047619048000000,0.000000000000000,2.511904762000000,8.095238094999999,0.654761905000000,0.583333333000000,2.154761905000000,0.571428571000000,11.321428570000000,15.238095240000000,13.523809520000000,0,4.011904762000000,2.488095238000000,12.000000000000000,9.119047619000000,0.190476190000000,0.059523810000000,4.583333333000000,314.971427699999992,387.961904300000015,351.200000299999999,350.400000599999998,475.771428399999991,402.742856899999992,414.247618699999975,522.171429200000034,410.057144199999982,384.800001099999974,355.847620600000027,348.799999099999980,405.371427999999980,409.561903599999994,312.076190800000006,296.609523000000024,349.028571899999974,464.000004400000023,406.895238600000027,368.304762700000026,405.866666199999997,419.771428399999991,389.447618900000009,373.942857800000013,318.057141999999999,290.857144100000028,222.780953699999998,416.457144599999992,336.914287399999978,302.971427399999982,222.628571399999998,209.142857700000008,323.428571099999999,299.580953500000021,231.885713699999997,4.678571429000000,8.529761905000001,7.398809524000000,7.619047619000000,3.702380952000000,11.500000000000000,9.267857143000001,21.136904760000000,25.797619050000002,23.964285709999999,25.523809520000000,27.898809520000000,32.119047620000003,29.809523810000002,28.827380949999998,28.023809520000000,29.553571430000002,30.178571430000002,32.297619050000002,28.648809520000000,26.755952380000000,29.136904760000000,30.910714290000001,30.107142860000000,26.994047620000000,28.458333329999999,25.107142860000000,28.172619050000002,27.446428569999998,19.446428569999998,19.160714290000001,15.886904760000000,13.303571430000000,15.172619050000000,13.910714290000000,-4.416666667000000,-4.434523810000000,-3.029761905000000,-2.702380952000000,-8.446428571000000,-0.315476190000000,-2.071428571000000,2.702380952000000,11.386904760000000,10.494047620000000,13.220238100000000,16.125000000000000,17.654761900000000,15.940476190000000,18.559523810000002,18.535714290000001,18.726190480000000,16.565476189999998,19.517857140000000,17.434523810000002,14.547619050000000,15.636904760000000,17.273809520000000,17.886904760000000,15.535714290000000,17.839285709999999,17.214285709999999,13.440476190000000,13.994047620000000,7.303571429000000,8.761904762000000,7.392857143000000,-0.160714286000000,0.892857143000000,2.833333333000000,iowa,41.510019000000000,-92.200891999999996,54,206677.383880929381121,2667348918.731723785400391
74,74,163848.299999999988358,91,19181,19181,Warren,IA,1.706560616172441,84,warren,284,2018,163.699999999999989,2.504132231000000,386.693742400000019,13.842384890000000,1.916765054000000,7.879574971000000,1.506493506000000,1.779220779000000,2.363636364000000,2.636363636000000,0.129870130000000,3.337662338000000,0.142857143000000,0.000000000000000,8.389610390000000,3.428571429000000,3.831168831000000,1.376623377000000,3.623376623000000,1.896103896000000,9.545454545000000,2.766233766000000,17.428571430000002,0.545454545000000,1.337662338000000,0.389610390000000,0.090909091000000,0.051948052000000,0.649350649000000,1.727272727000000,5.298701299000000,10.415584420000000,20.246753250000001,0,2.662337662000000,3.597402597000000,7.779220779000000,9.480519481000000,0.272727273000000,0.194805195000000,4.961038961000000,305.329870099999994,312.851947999999993,298.514283799999987,364.966232699999978,479.127270199999998,393.849351399999989,427.677923799999974,524.259739900000000,387.781818699999974,377.059740299999987,382.212987100000021,388.072726799999998,412.841559099999984,394.514285400000006,315.885714000000007,302.088311700000020,319.542858400000000,442.348052199999984,416.706493799999976,407.522076900000002,437.693507599999975,438.025976000000014,414.005197099999975,363.719479400000012,315.594807600000024,289.122076900000025,217.724675399999995,396.924675499999978,339.490908699999977,282.805194400000005,208.498699899999991,217.641559000000001,334.919479599999988,303.418180199999995,218.431168000000014,5.084415584000000,8.051948052000000,7.383116883000000,9.000000000000000,4.474025974000000,12.090909090000000,9.935064935000000,20.967532469999998,25.448051950000000,23.616883120000001,26.214285709999999,28.857142860000000,32.233766230000001,29.785714290000001,29.409090910000000,27.928571430000002,29.370129870000000,30.097402599999999,32.902597399999998,29.649350649999999,27.980519480000002,30.448051950000000,31.922077920000000,30.571428569999998,27.246753250000001,28.974025970000000,24.623376619999998,28.642857140000000,27.461038960000000,18.733766230000001,17.649350649999999,14.909090910000000,14.629870130000000,15.837662340000000,14.038961040000000,-3.883116883000000,-3.006493506000000,-0.811688312000000,-1.584415584000000,-7.753246753000000,0.324675325000000,-1.246753247000000,2.902597403000000,11.837662340000000,10.876623380000000,13.428571430000000,16.071428569999998,17.331168829999999,16.935064940000000,18.909090910000000,18.662337659999999,19.370129870000000,17.876623380000002,20.331168829999999,18.116883120000001,15.000000000000000,16.324675320000001,17.714285709999999,18.025974030000000,16.253246749999999,17.714285709999999,16.811688310000001,15.071428570000000,14.344155840000001,7.967532468000000,8.123376623000000,6.629870130000000,0.590909091000000,1.415584416000000,2.844155844000000,iowa,41.313864500000001,-93.568532399999995,91,218441.305850402743090,2634020679.257219314575195
75,75,152992.200000000011642,61,19121,19121,Madison,IA,1.600287455500557,58,madison,254,2018,167.400000000000006,2.323232323000000,391.180376099999989,13.585137090000000,1.715728715000000,7.650432901000000,1.206349206000000,2.000000000000000,1.920634921000000,1.587301587000000,0.190476190000000,3.206349206000000,0.333333333000000,0.000000000000000,7.761904762000000,3.825396825000000,3.523809524000000,0.650793651000000,6.714285714000000,2.936507937000000,6.761904762000000,2.126984127000000,13.904761900000000,0.936507937000000,1.095238095000000,0.142857143000000,0.365079365000000,0.253968254000000,1.206349206000000,2.682539683000000,7.634920635000000,10.126984130000000,17.841269839999999,0,2.428571429000000,3.539682540000000,6.603174603000000,7.222222222000000,0.238095238000000,0.190476190000000,3.619047619000000,331.073015499999997,328.736507399999994,296.685715700000003,380.292064600000003,476.850794699999994,391.415874900000006,424.888888399999985,523.987306099999955,384.253967799999998,376.736508800000024,388.063492999999994,395.377776400000016,415.492064500000026,396.342856799999993,323.809522800000025,312.685713500000020,322.946033300000011,439.923810699999990,415.390477299999986,412.495236400000010,432.812698399999988,433.777778699999999,409.142856699999982,355.352382400000010,321.726984700000003,298.514285400000006,228.571427800000009,395.479364799999985,344.533333700000014,282.412700099999995,213.638094700000011,217.295238699999999,333.307938100000001,303.695238599999982,231.365080599999999,4.928571429000000,7.936507937000000,7.253968254000000,8.809523810000000,4.246031746000000,11.896825400000001,9.285714285999999,20.753968250000000,24.801587300000001,23.396825400000001,26.126984130000000,28.753968250000000,32.333333330000002,29.785714290000001,29.246031750000000,27.579365079999999,29.134920630000000,29.984126979999999,32.817460320000002,29.380952380000000,27.730158729999999,29.857142860000000,31.428571430000002,29.928571430000002,26.539682540000001,28.555555559999998,24.388888890000000,28.325396829999999,27.555555559999998,18.507936510000000,17.095238100000000,14.095238100000000,14.587301589999999,15.626984130000000,13.992063490000000,-4.365079365000000,-3.126984127000000,-0.650793651000000,-1.690476190000000,-8.071428571000000,0.031746032000000,-1.626984127000000,2.928571429000000,11.492063490000000,10.690476190000000,13.261904760000000,16.071428569999998,17.071428569999998,16.857142860000000,18.769841270000001,18.285714290000001,19.111111110000000,17.730158729999999,20.373015870000000,18.007936510000000,14.801587300000000,16.039682540000001,17.380952380000000,17.746031750000000,15.849206349999999,17.396825400000001,16.365079370000000,15.119047620000000,14.285714290000000,7.880952381000000,7.547619048000000,5.952380952000000,0.507936508000000,1.079365079000000,2.412698413000000,iowa,41.313340599999997,-94.016796799999995,61,203905.386253860691795,2584321045.950883388519287
76,76,154137.600000000005821,62,19123,19123,Mahaska,IA,1.614873758766765,59,mahaska,255,2018,207.900000000000006,1.987012987000000,391.512842999999975,13.569985570000000,1.309523810000000,7.439754690000000,2.111111111000000,1.650793651000000,3.444444444000000,1.523809524000000,0.111111111000000,1.825396825000000,0.174603175000000,0.000000000000000,4.761904762000000,4.031746032000000,2.222222222000000,2.238095238000000,1.539682540000000,2.396825397000000,9.047619048000000,8.492063492000000,7.857142857000000,0.000000000000000,2.047619048000000,6.603174603000000,0.253968254000000,0.650793651000000,1.539682540000000,0.777777778000000,7.349206349000000,16.634920630000000,14.809523810000000,0,3.444444444000000,2.285714286000000,10.412698410000001,10.015873020000001,0.111111111000000,0.000000000000000,4.396825397000000,304.558728900000006,363.936507000000006,328.177777999999989,361.193649300000004,460.799999399999990,391.365081299999986,418.387303200000019,521.955556200000046,396.800001099999974,389.688889500000016,369.777779000000010,356.317459799999995,414.273014100000012,415.847619899999984,313.904762899999980,291.352378699999974,335.288889600000005,457.549207400000000,410.920635899999979,374.196824800000002,415.136507999999992,422.755556099999978,403.707935399999997,368.304760199999976,327.263491699999975,283.682539899999995,222.323810600000002,407.060316800000010,337.930157399999985,291.352381999999977,219.377778900000010,213.333333299999993,324.622224399999993,300.088888999999995,228.114284900000001,4.682539683000000,8.373015873000000,7.309523810000000,7.801587302000000,3.674603175000000,11.706349210000001,9.365079365000000,21.269841270000001,25.539682540000001,23.928571430000002,25.619047620000000,28.158730160000001,32.063492060000002,29.825396829999999,29.000000000000000,27.801587300000001,29.444444440000002,30.039682540000001,32.333333330000002,28.928571430000002,26.952380949999998,29.388888890000000,31.174603170000001,30.079365079999999,27.174603170000001,28.539682540000001,24.936507939999998,28.269841270000001,27.365079370000000,19.134920630000000,18.706349209999999,15.563492060000000,13.523809520000000,15.373015870000000,13.944444440000000,-4.309523810000000,-4.119047619000000,-2.452380952000000,-2.706349206000000,-8.325396825000000,-0.388888889000000,-1.904761905000000,3.206349206000000,11.500000000000000,10.658730159999999,13.246031750000000,16.547619050000002,17.769841270000001,16.349206349999999,18.595238100000000,18.571428569999998,18.817460319999999,17.000000000000000,19.841269839999999,17.761904760000000,14.849206349999999,15.880952380000000,17.547619050000002,17.968253969999999,15.785714290000000,17.777777780000001,17.126984130000000,14.214285710000000,14.253968250000000,7.738095238000000,8.222222221999999,7.277777778000000,0.206349206000000,1.309523810000000,3.198412698000000,iowa,41.314939000000003,-92.648993500000003,62,205451.352643394784536,2637843315.150045871734619
77,77,153675.899999999994179,63,19125,19125,Marion,IA,1.609539165765684,60,marion,256,2018,190.099999999999994,2.072510823000000,386.105627400000003,13.684523810000000,1.716450216000000,7.700487012000000,1.892857143000000,2.214285714000000,2.892857143000000,1.880952381000000,0.023809524000000,2.464285714000000,0.309523810000000,0.000000000000000,5.035714286000000,3.464285714000000,2.619047619000000,2.154761905000000,2.190476190000000,2.464285714000000,9.333333333000001,6.547619048000000,11.702380950000000,0.000000000000000,1.702380952000000,1.321428571000000,0.083333333000000,0.440476190000000,1.273809524000000,1.797619048000000,5.750000000000000,13.095238100000000,16.809523810000002,0,3.773809524000000,2.404761905000000,10.023809520000000,12.892857140000000,0.154761905000000,0.023809524000000,4.785714286000000,290.476191200000017,328.342855699999973,309.904761000000008,376.571428200000014,452.990476000000001,398.895239899999979,425.714284599999985,519.733333000000016,387.923808000000008,383.504760900000008,373.104762999999991,374.514286200000015,427.504759999999976,405.333332400000018,316.152380999999991,296.990474899999981,333.142858199999978,450.209524999999985,412.419047400000011,391.352379600000006,421.828569700000003,427.009523699999988,407.314285600000005,356.266669299999990,322.590475500000025,285.447619099999997,220.533334499999995,399.542857599999991,334.285712999999987,285.104760499999998,217.066666599999991,217.409523400000012,327.847617000000014,300.685713599999985,219.466665500000005,4.821428571000000,8.107142856999999,7.279761905000000,8.392857143000001,3.952380952000000,11.898809520000000,9.928571429000000,21.303571430000002,25.386904760000000,23.696428569999998,25.761904760000000,28.654761900000000,31.982142860000000,29.714285709999999,29.220238100000000,27.630952380000000,29.345238100000000,29.952380949999998,32.529761899999997,29.261904760000000,27.369047620000000,29.952380949999998,31.553571430000002,30.196428569999998,27.267857140000000,28.738095240000000,24.821428569999998,28.446428569999998,27.309523810000002,18.755952380000000,18.214285709999999,15.339285710000000,14.047619050000000,15.595238100000000,13.910714290000000,-4.089285714000000,-3.416666667000000,-1.720238095000000,-2.273809524000000,-8.000000000000000,-0.053571429000000,-1.345238095000000,3.595238095000000,11.839285710000000,10.880952380000000,13.464285710000000,16.690476189999998,17.708333329999999,16.744047620000000,18.738095240000000,18.517857140000000,18.958333329999999,17.511904760000000,20.148809520000000,18.047619050000002,15.244047620000000,16.244047620000000,17.851190480000000,18.160714290000001,16.166666670000001,17.732142860000000,17.011904760000000,14.880952380000000,14.392857140000000,7.976190476000000,8.089285714000001,7.011904762000000,0.690476190000000,1.714285714000000,3.386904762000000,iowa,42.034165799999997,-91.597677300000001,63,204836.595003333903151,2622546396.553387641906738
78,78,164909.600000000005821,58,19115,19115,Louisa,IA,1.752837196413286,56,louisa,251,2018,196.500000000000000,2.712430427000000,386.659740399999976,13.851576990000000,1.934137291000000,7.892857143000000,5.183673469000000,1.959183673000000,3.020408163000000,2.714285714000000,0.673469388000000,2.285714286000000,0.612244898000000,0.000000000000000,3.693877551000000,4.469387755000000,5.224489796000000,2.346938776000000,0.816326531000000,2.510204082000000,2.183673469000000,11.877551020000000,1.938775510000000,0.000000000000000,2.061224490000000,3.653061224000000,0.142857143000000,0.183673469000000,1.795918367000000,2.244897959000000,6.000000000000000,18.367346940000001,11.775510199999999,0,4.326530612000000,2.000000000000000,7.979591837000000,10.040816330000000,0.775510204000000,0.265306122000000,3.816326531000000,315.885713199999998,367.020404999999982,335.673469099999977,325.420408899999984,455.967348099999981,401.044896699999981,389.028570999999999,514.677551900000026,413.322450600000025,390.791838400000017,344.424491100000012,379.102042100000006,403.983673699999997,429.910203599999988,318.759182399999986,301.257142999999985,364.473470299999974,449.763265199999978,402.612244299999986,364.212243500000000,415.151022200000000,421.746937000000003,379.951019599999995,345.861224400000026,327.444898299999977,306.612243299999989,225.306121800000000,424.293879899999979,341.616325200000006,314.710203200000024,217.077549400000009,200.881632700000011,305.567349499999978,287.804082400000027,221.453060399999998,5.193877551000000,8.806122449000000,8.000000000000000,8.520408163000001,4.091836735000000,11.387755100000000,9.591836734999999,20.857142860000000,25.653061220000001,24.714285709999999,25.551020410000000,28.326530609999999,32.295918370000003,30.173469390000001,28.642857140000000,29.020408159999999,29.928571430000002,30.744897959999999,32.540816329999998,28.806122450000000,27.367346940000001,29.214285709999999,30.642857140000000,30.102040819999999,27.153061220000001,29.112244900000000,25.612244900000000,28.173469390000001,28.132653059999999,20.091836730000001,20.183673469999999,16.785714290000001,13.255102040000001,14.500000000000000,13.683673470000000,-3.826530612000000,-3.612244898000000,-2.765306122000000,-1.153061224000000,-7.428571429000000,0.408163265000000,-0.632653061000000,3.979591837000000,11.785714290000000,10.826530610000001,13.693877550000000,15.795918370000001,18.704081630000001,15.979591839999999,18.867346940000001,19.602040819999999,19.051020410000000,17.816326530000001,19.836734690000000,18.214285709999999,15.663265310000000,16.540816329999998,18.244897959999999,18.826530609999999,15.653061220000000,18.540816329999998,18.102040819999999,13.153061220000000,14.938775509999999,7.897959184000000,10.561224490000001,8.081632653000000,0.510204082000000,1.938775510000000,4.051020408000000,iowa,41.206668000000001,-91.268397600000000,58,219347.537493674230063,1912674739.698348045349121
79,79,139873.299999999988358,65,19129,19129,Mills,IA,1.508133864594450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185404.885598610853776,2006389856.844350337982178
80,80,134131.299999999988358,69,19137,19137,Montgomery,IA,1.429414942498443,65,montgomery,262,2018,191.599999999999994,1.616883117000000,387.184415500000000,14.370941560000000,1.971590909000000,8.171266234000001,0.410714286000000,2.446428571000000,1.678571429000000,2.410714286000000,0.107142857000000,1.660714286000000,0.053571429000000,0.196428571000000,6.053571429000000,2.142857143000000,0.625000000000000,0.857142857000000,9.285714285999999,1.821428571000000,5.625000000000000,10.303571430000000,5.285714286000000,0.553571429000000,3.178571429000000,2.678571429000000,2.625000000000000,0.857142857000000,0.553571429000000,6.642857143000000,14.696428570000000,8.357142856999999,13.821428570000000,0,4.267857143000000,2.428571429000000,4.660714286000000,11.392857140000000,0.642857143000000,0.803571429000000,2.232142857000000,328.342857900000013,307.885716399999978,271.485713099999998,371.885714099999973,469.428570299999990,393.485712100000001,416.285713199999975,524.514286599999991,376.685715500000015,405.542857599999991,393.485713999999973,392.285714799999994,418.457143499999972,400.457141299999989,342.400000999999975,298.057143100000019,362.685713899999996,432.000001100000020,418.571430200000009,387.428572799999984,404.228571199999976,415.485714499999972,418.114283999999998,341.542857299999980,309.428573099999994,302.857144800000015,232.057142800000008,398.228570699999977,359.714285200000006,287.714284799999973,219.714285399999994,205.371427899999986,322.857140899999990,293.542855900000006,236.857141200000001,6.392857143000000,9.000000000000000,8.526785714000001,8.955357143000001,4.089285714000000,13.339285710000000,10.116071430000000,21.491071430000002,24.866071430000002,25.071428569999998,26.232142860000000,29.473214290000001,32.294642860000003,29.767857140000000,30.482142860000000,27.258928569999998,29.919642860000000,29.892857140000000,32.785714290000001,28.910714290000001,27.419642860000000,29.071428569999998,31.312500000000000,28.991071430000002,25.580357140000000,28.562500000000000,24.642857140000000,28.348214290000001,28.741071430000002,19.133928569999998,16.946428569999998,13.607142860000000,15.214285710000000,16.205357140000000,14.580357140000000,-3.419642857000000,-3.026785714000000,0.901785714000000,-1.508928571000000,-8.687500000000000,-0.151785714000000,-1.107142857000000,3.178571429000000,11.410714290000000,10.589285710000000,13.508928570000000,16.437500000000000,17.107142860000000,16.678571430000002,19.696428569999998,17.732142860000000,19.035714290000001,17.678571430000002,20.053571430000002,17.982142860000000,14.848214290000000,15.732142860000000,17.312500000000000,17.767857140000000,15.491071430000000,17.544642860000000,16.589285709999999,15.410714290000000,14.285714290000000,8.196428571000000,7.553571429000000,5.750000000000000,0.776785714000000,1.714285714000000,2.276785714000000,iowa,41.016680700000002,-95.175328500000006,69,177843.017085176950786,1936388797.677864074707031
